Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/process_family/09b8e389-bf16-4f9e-8cc5-38c181e2b7c4/,3,0,120.0,117.09226666728985,100.03370000049472,132.15130000025965,13018.0,0.005002470175267386,0.0,120,120,130,130,130,130,130,130,130,130,130
GET,/process_family/0a95d43a-a734-4e76-a3c4-2002a3132e5a/,6,0,27,182.9108666670436,3.276900000855676,650.9286000000429,4454.0,0.010004940350534772,0.0,140,140,280,280,650,650,650,650,650,650,650
GET,/process_family/0aa19406-5486-4343-aea8-5949b36ab61d/,10,0,61,98.57458999977098,43.86039999917557,408.9702000001125,9813.0,0.01667490058422462,0.0,62,62,64,140,410,410,410,410,410,410,410
GET,/process_family/0ab9f795-62fa-4ad5-88de-b753c3c854c5/,8,0,63,66.87605000001895,26.785499998368323,119.12010000014561,7525.0,0.013339920467379696,0.0,65,71,110,110,120,120,120,120,120,120,120
GET,/process_family/0abb3e8e-df1f-48a2-abd7-deb27e18fdea/,15,0,20,121.96048000005248,3.3545000005688053,615.4771999990771,4454.0,0.02501235087633693,0.0,20,37,190,290,550,620,620,620,620,620,620
GET,/process_family/0af465f9-cbc9-47be-9cc2-d7ed0fbbe4f2/,5,0,240.0,217.71839999964868,125.47259999882954,260.76849999844853,22077.0,0.00833745029211231,0.0,240,260,260,260,260,260,260,260,260,260,260
GET,/process_family/0b0bf912-6c12-42a7-a8f8-610b71afad26/,10,0,37,70.10523000044486,15.272099999492639,238.2002000013017,5763.0,0.01667490058422462,0.0,49,52,75,160,240,240,240,240,240,240,240
GET,/process_family/0b1af439-00eb-4dcd-8d0a-0826ad7d22e4/,5,0,12,27.375459999893792,3.3167000001412816,96.03419999984908,4454.0,0.00833745029211231,0.0,12,22,22,96,96,96,96,96,96,96,96
GET,/process_family/0b81349a-3ec4-4e0b-8adb-78b99540fde9/,14,0,72,95.09616428580817,23.716699999567936,210.09609999964596,7140.0,0.023344860817914467,0.0,76,110,150,160,190,210,210,210,210,210,210
GET,/process_family/0b83c002-a077-41ad-a173-ea2d196d67e8/,1,0,10.878499999307678,10.878499999307678,10.878499999307678,10.878499999307678,5091.0,0.001667490058422462,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/process_family/0b83de80-31d8-4557-bc6f-59268494d332/,2,0,160.0,311.41849999949045,155.92669999932696,466.91029999965394,22211.0,0.003334980116844924,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/process_family/0bdd3533-73b6-4ce2-859e-650ad85e9477/,6,0,67,101.40458333322992,46.34320000150183,231.94319999856816,10567.0,0.010004940350534772,0.0,68,68,130,130,230,230,230,230,230,230,230
GET,/process_family/0c2b5caf-1bc7-4371-a1cd-d5437d9bc0f7/,7,0,4,112.15147142814074,3.3738000001903856,763.1206999994902,4454.0,0.011672430408957234,0.0,4,4,4,4,760,760,760,760,760,760,760
GET,/process_family/0c73a865-3811-4aa8-8949-272f25507d78/,6,0,4,26.019116666551174,3.402000000278349,58.68420000115293,4454.0,0.010004940350534772,0.0,32,32,54,54,59,59,59,59,59,59,59
GET,/process_family/0c8ee5b8-e646-4936-a55d-f8e6762e74cb/,9,0,130.0,115.58792222199878,24.70050000010815,255.6739000010566,7674.0,0.015007410525802158,0.0,130,140,170,180,260,260,260,260,260,260,260
GET,/process_family/0ccfaa60-d65a-4339-a9ae-12eca4cbd38c/,4,0,110.0,229.72032500047135,70.49210000150197,571.9122999998945,6365.0,0.006669960233689848,0.0,170,170,570,570,570,570,570,570,570,570,570
GET,/process_family/0d55360f-04a9-422d-b878-cb87b2622b2c/,8,0,36,38.120800000115196,24.454899999909685,82.02170000004116,6721.0,0.013339920467379696,0.0,36,37,41,41,82,82,82,82,82,82,82
GET,/process_family/0d84438a-e6fe-455d-96de-2c1465ecd732/,3,0,4,94.97623333421264,3.559700000550947,277.1939000012935,4454.0,0.005002470175267386,0.0,4,4,280,280,280,280,280,280,280,280,280
GET,/process_family/0dc6f064-3fc2-49a3-b62e-108432d12872/,13,0,97,162.91726153842598,38.34880000067642,552.7359000006982,9518.0,0.021677370759492005,0.0,97,130,190,190,490,550,550,550,550,550,550
GET,/process_family/0de1dd6b-c9cd-4eb4-8a13-f8fa8dd9ed88/,2,0,110.0,138.07679999899847,108.62719999931869,167.52639999867824,6751.0,0.003334980116844924,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/process_family/0e50328f-352d-4102-bb98-a7cbb2a826d8/,4,0,28,44.821500000125525,26.750900000479305,73.61579999997048,6710.0,0.006669960233689848,0.0,51,51,74,74,74,74,74,74,74,74,74
GET,/process_family/0e641677-217a-4feb-bea1-ce13dce0e284/,3,0,48,61.438433333629895,34.34930000003078,101.53239999999641,9101.0,0.005002470175267386,0.0,48,48,100,100,100,100,100,100,100,100,100
GET,/process_family/0ea9ef09-fdc8-46f1-9090-f43ce7286a78/,4,0,94,289.7418999996262,81.45900000090478,609.1717999988759,9570.0,0.006669960233689848,0.0,370,370,610,610,610,610,610,610,610,610,610
